meter_id,date,cluster_id
21,2018-04-28,4
22,2018-04-28,4
23,2018-04-28,0
0,2018-04-29,4
1,2018-04-29,4
2,2018-04-29,0
3,2018-04-29,1
4,2018-04-29,4
5,2018-04-29,1
6,2018-04-29,2
7,2018-04-29,3
8,2018-04-29,2
9,2018-04-29,4
10,2018-04-29,0
11,2018-04-29,3
12,2018-04-29,4
13,2018-04-29,4
14,2018-04-29,0
15,2018-04-29,0
16,2018-04-29,0
17,2018-04-29,0
18,2018-04-29,2
19,2018-04-29,0
20,2018-04-29,0
21,2018-04-29,4
22,2018-04-29,3
23,2018-04-29,0
0,2018-04-30,3
1,2018-04-30,3
2,2018-04-30,2
3,2018-04-30,1
4,2018-04-30,1
5,2018-04-30,4
6,2018-04-30,1
7,2018-04-30,3
8,2018-04-30,2
9,2018-04-30,1
10,2018-04-30,4
11,2018-04-30,3
12,2018-04-30,4
13,2018-04-30,4
14,2018-04-30,3
15,2018-04-30,4
16,2018-04-30,3
17,2018-04-30,1
18,2018-04-30,2
19,2018-04-30,3
20,2018-04-30,0
21,2018-04-30,4
22,2018-04-30,4
23,2018-04-30,3
0,2018-05-01,3
1,2018-05-01,3
2,2018-05-01,2
3,2018-05-01,1
4,2018-05-01,4
5,2018-05-01,1
6,2018-05-01,1
7,2018-05-01,3
8,2018-05-01,3
9,2018-05-01,1
10,2018-05-01,4
11,2018-05-01,3
12,2018-05-01,4
13,2018-05-01,4
14,2018-05-01,3
15,2018-05-01,0
16,2018-05-01,3
17,2018-05-01,1
18,2018-05-01,2
19,2018-05-01,3
20,2018-05-01,3
21,2018-05-01,4
22,2018-05-01,4
23,2018-05-01,3
0,2018-05-02,3
1,2018-05-02,3
2,2018-05-02,2
3,2018-05-02,1
4,2018-05-02,1
5,2018-05-02,1
6,2018-05-02,1
7,2018-05-02,3
8,2018-05-02,2
9,2018-05-02,1
10,2018-05-02,4
11,2018-05-02,3
12,2018-05-02,4
13,2018-05-02,4
14,2018-05-02,3
15,2018-05-02,0
16,2018-05-02,3
17,2018-05-02,1
18,2018-05-02,2
19,2018-05-02,3
20,2018-05-02,3
21,2018-05-02,4
22,2018-05-02,1
23,2018-05-02,0
0,2018-05-03,3
1,2018-05-03,3
2,2018-05-03,3
3,2018-05-03,1
4,2018-05-03,1
5,2018-05-03,1
6,2018-05-03,1
7,2018-05-03,3
8,2018-05-03,2
9,2018-05-03,1
10,2018-05-03,4
11,2018-05-03,4
12,2018-05-03,4
13,2018-05-03,4
14,2018-05-03,3
15,2018-05-03,0
16,2018-05-03,3
17,2018-05-03,1
18,2018-05-03,2
19,2018-05-03,3
20,2018-05-03,0
21,2018-05-03,4
22,2018-05-03,4
23,2018-05-03,0
0,2018-05-04,3
1,2018-05-04,3
2,2018-05-04,2
3,2018-05-04,1
4,2018-05-04,1
5,2018-05-04,4
6,2018-05-04,1
7,2018-05-04,3
8,2018-05-04,2
9,2018-05-04,1
10,2018-05-04,4
11,2018-05-04,3
12,2018-05-04,3
13,2018-05-04,4
14,2018-05-04,2
15,2018-05-04,0
16,2018-05-04,3
17,2018-05-04,1
18,2018-05-04,2
19,2018-05-04,3
20,2018-05-04,0
21,2018-05-04,4
22,2018-05-04,1
23,2018-05-04,4
0,2018-05-05,0
1,2018-05-05,4
2,2018-05-05,2
3,2018-05-05,1
4,2018-05-05,0
5,2018-05-05,1
6,2018-05-05,2
7,2018-05-05,4
8,2018-05-05,2
9,2018-05-05,0
10,2018-05-05,0
11,2018-05-05,0
12,2018-05-05,4
13,2018-05-05,0
14,2018-05-05,0
15,2018-05-05,2
16,2018-05-05,3
17,2018-05-05,1
18,2018-05-05,2
19,2018-05-05,0
20,2018-05-05,2
21,2018-05-05,4
22,2018-05-05,2
23,2018-05-05,4
0,2018-05-06,0
1,2018-05-06,4
2,2018-05-06,2
3,2018-05-06,1
4,2018-05-06,0
5,2018-05-06,4
6,2018-05-06,2
7,2018-05-06,3
8,2018-05-06,3
9,2018-05-06,3
10,2018-05-06,0
11,2018-05-06,3
12,2018-05-06,4
13,2018-05-06,0
14,2018-05-06,0
15,2018-05-06,2
16,2018-05-06,3
17,2018-05-06,0
18,2018-05-06,2
19,2018-05-06,0
20,2018-05-06,0
21,2018-05-06,0
22,2018-05-06,3
23,2018-05-06,4
0,2018-05-07,4
1,2018-05-07,3
2,2018-05-07,2
3,2018-05-07,1
4,2018-05-07,1
5,2018-05-07,4
6,2018-05-07,1
7,2018-05-07,0
8,2018-05-07,2
9,2018-05-07,1
10,2018-05-07,4
11,2018-05-07,3
12,2018-05-07,4
13,2018-05-07,4
14,2018-05-07,3
15,2018-05-07,0
16,2018-05-07,3
17,2018-05-07,1
18,2018-05-07,2
19,2018-05-07,3
20,2018-05-07,1
21,2018-05-07,4
22,2018-05-07,4
23,2018-05-07,4
0,2018-05-08,4
1,2018-05-08,3
2,2018-05-08,2
3,2018-05-08,1
4,2018-05-08,1
5,2018-05-08,1
6,2018-05-08,1
7,2018-05-08,3
8,2018-05-08,2
9,2018-05-08,1
10,2018-05-08,4
11,2018-05-08,3
12,2018-05-08,3
13,2018-05-08,4
14,2018-05-08,3
15,2018-05-08,0
16,2018-05-08,3
17,2018-05-08,1
18,2018-05-08,2
19,2018-05-08,3
20,2018-05-08,1
21,2018-05-08,3
22,2018-05-08,1
23,2018-05-08,4
0,2018-05-09,4
1,2018-05-09,3
2,2018-05-09,0
3,2018-05-09,1
4,2018-05-09,1
5,2018-05-09,1
6,2018-05-09,1
7,2018-05-09,0
8,2018-05-09,3
9,2018-05-09,1
10,2018-05-09,4
11,2018-05-09,3
12,2018-05-09,4
13,2018-05-09,4
14,2018-05-09,3
15,2018-05-09,0
16,2018-05-09,3
17,2018-05-09,1
18,2018-05-09,2
19,2018-05-09,0
20,2018-05-09,4
21,2018-05-09,3
22,2018-05-09,0
23,2018-05-09,4
0,2018-05-10,4
1,2018-05-10,4
2,2018-05-10,4
3,2018-05-10,1
4,2018-05-10,1
5,2018-05-10,1
6,2018-05-10,1
7,2018-05-10,4
8,2018-05-10,0
9,2018-05-10,0
10,2018-05-10,4
11,2018-05-10,4
12,2018-05-10,4
13,2018-05-10,4
14,2018-05-10,0
15,2018-05-10,0
16,2018-05-10,4
17,2018-05-10,1
18,2018-05-10,0
19,2018-05-10,0
20,2018-05-10,0
21,2018-05-10,4
22,2018-05-10,4
23,2018-05-10,0
0,2018-05-11,4
1,2018-05-11,4
2,2018-05-11,2
3,2018-05-11,1
4,2018-05-11,4
5,2018-05-11,1
6,2018-05-11,1
7,2018-05-11,3
8,2018-05-11,2
9,2018-05-11,3
10,2018-05-11,0
11,2018-05-11,3
12,2018-05-11,4
13,2018-05-11,4
14,2018-05-11,0
15,2018-05-11,0
16,2018-05-11,3
17,2018-05-11,1
18,2018-05-11,2
19,2018-05-11,3
20,2018-05-11,2
21,2018-05-11,3
22,2018-05-11,0
23,2018-05-11,4
0,2018-05-12,4
1,2018-05-12,4
2,2018-05-12,2
3,2018-05-12,1
4,2018-05-12,0
5,2018-05-12,1
6,2018-05-12,2
7,2018-05-12,0
8,2018-05-12,2
9,2018-05-12,4
10,2018-05-12,0
11,2018-05-12,3
12,2018-05-12,4
13,2018-05-12,0
14,2018-05-12,0
15,2018-05-12,2
16,2018-05-12,3
17,2018-05-12,1
18,2018-05-12,2
19,2018-05-12,0
20,2018-05-12,2
21,2018-05-12,4
22,2018-05-12,3
23,2018-05-12,4
0,2018-05-13,4
1,2018-05-13,4
2,2018-05-13,4
3,2018-05-13,1
4,2018-05-13,2
5,2018-05-13,1
6,2018-05-13,0
7,2018-05-13,4
8,2018-05-13,3
9,2018-05-13,0
10,2018-05-13,0
11,2018-05-13,0
12,2018-05-13,4
13,2018-05-13,0
14,2018-05-13,0
15,2018-05-13,0
16,2018-05-13,4
17,2018-05-13,0
18,2018-05-13,0
19,2018-05-13,0
20,2018-05-13,0
21,2018-05-13,4
22,2018-05-13,4
23,2018-05-13,0
0,2018-05-14,3
1,2018-05-14,3
2,2018-05-14,2
3,2018-05-14,1
4,2018-05-14,4
5,2018-05-14,1
6,2018-05-14,1
7,2018-05-14,3
8,2018-05-14,2
9,2018-05-14,1
10,2018-05-14,4
11,2018-05-14,3
12,2018-05-14,4
13,2018-05-14,4
14,2018-05-14,3
15,2018-05-14,0
16,2018-05-14,3
17,2018-05-14,1
18,2018-05-14,2
19,2018-05-14,3
20,2018-05-14,3
21,2018-05-14,4
22,2018-05-14,4
23,2018-05-14,1
0,2018-05-15,3
1,2018-05-15,3
2,2018-05-15,2
3,2018-05-15,1
4,2018-05-15,4
5,2018-05-15,1
6,2018-05-15,1
7,2018-05-15,4
8,2018-05-15,3
9,2018-05-15,1
10,2018-05-15,4
11,2018-05-15,3
12,2018-05-15,4
13,2018-05-15,4
14,2018-05-15,3
15,2018-05-15,4
16,2018-05-15,3
17,2018-05-15,1
18,2018-05-15,2
19,2018-05-15,3
20,2018-05-15,2
21,2018-05-15,4
22,2018-05-15,1
23,2018-05-15,4
0,2018-05-16,3
1,2018-05-16,4
2,2018-05-16,3
3,2018-05-16,1
4,2018-05-16,4
5,2018-05-16,1
6,2018-05-16,1
7,2018-05-16,3
8,2018-05-16,3
9,2018-05-16,1
10,2018-05-16,1
11,2018-05-16,4
12,2018-05-16,4
13,2018-05-16,1
14,2018-05-16,3
15,2018-05-16,4
16,2018-05-16,3
17,2018-05-16,1
18,2018-05-16,2
19,2018-05-16,3
20,2018-05-16,0
21,2018-05-16,4
22,2018-05-16,4
23,2018-05-16,0
0,2018-05-17,4
1,2018-05-17,3
2,2018-05-17,2
3,2018-05-17,1
4,2018-05-17,1
5,2018-05-17,1
6,2018-05-17,1
7,2018-05-17,3
8,2018-05-17,2
9,2018-05-17,1
10,2018-05-17,4
11,2018-05-17,3
12,2018-05-17,4
13,2018-05-17,4
14,2018-05-17,3
15,2018-05-17,0
16,2018-05-17,3
17,2018-05-17,1
18,2018-05-17,2
19,2018-05-17,3
20,2018-05-17,0
21,2018-05-17,3
22,2018-05-17,1
23,2018-05-17,3
0,2018-05-18,3
1,2018-05-18,3
2,2018-05-18,2
3,2018-05-18,1
4,2018-05-18,1
5,2018-05-18,1
6,2018-05-18,1
7,2018-05-18,3
8,2018-05-18,2
9,2018-05-18,1
10,2018-05-18,1
11,2018-05-18,3
12,2018-05-18,4
13,2018-05-18,4
14,2018-05-18,3
15,2018-05-18,0
16,2018-05-18,3
17,2018-05-18,1
18,2018-05-18,2
19,2018-05-18,3
20,2018-05-18,3
21,2018-05-18,3
22,2018-05-18,3
23,2018-05-18,3
0,2018-05-19,4
1,2018-05-19,4
2,2018-05-19,2
3,2018-05-19,1
4,2018-05-19,0
5,2018-05-19,1
6,2018-05-19,2
7,2018-05-19,3
8,2018-05-19,2
9,2018-05-19,0
10,2018-05-19,0
11,2018-05-19,0
12,2018-05-19,4
13,2018-05-19,0
14,2018-05-19,0
15,2018-05-19,2
16,2018-05-19,0
17,2018-05-19,1
18,2018-05-19,2
19,2018-05-19,0
20,2018-05-19,0
21,2018-05-19,4
22,2018-05-19,4
23,2018-05-19,0
0,2018-05-20,4
1,2018-05-20,4
2,2018-05-20,2
3,2018-05-20,1
4,2018-05-20,2
5,2018-05-20,4
6,2018-05-20,2
7,2018-05-20,3
8,2018-05-20,0
9,2018-05-20,4
10,2018-05-20,0
11,2018-05-20,0
12,2018-05-20,4
13,2018-05-20,0
14,2018-05-20,0
15,2018-05-20,2
16,2018-05-20,3
17,2018-05-20,0
18,2018-05-20,2
19,2018-05-20,0
20,2018-05-20,2
21,2018-05-20,0
22,2018-05-20,2
23,2018-05-20,0
0,2018-05-21,4
1,2018-05-21,4
2,2018-05-21,3
3,2018-05-21,1
4,2018-05-21,4
5,2018-05-21,4
6,2018-05-21,1
7,2018-05-21,0
8,2018-05-21,2
9,2018-05-21,0
10,2018-05-21,4
11,2018-05-21,3
12,2018-05-21,4
13,2018-05-21,4
14,2018-05-21,0
15,2018-05-21,0
16,2018-05-21,3
17,2018-05-21,1
18,2018-05-21,2
19,2018-05-21,0
20,2018-05-21,0
21,2018-05-21,4
22,2018-05-21,4
23,2018-05-21,4
0,2018-05-22,4
1,2018-05-22,3
2,2018-05-22,2
3,2018-05-22,1
4,2018-05-22,1
5,2018-05-22,4
6,2018-05-22,1
7,2018-05-22,0
8,2018-05-22,2
9,2018-05-22,1
10,2018-05-22,4
11,2018-05-22,3
12,2018-05-22,3
13,2018-05-22,4
14,2018-05-22,3
15,2018-05-22,0
16,2018-05-22,3
17,2018-05-22,1
18,2018-05-22,2
19,2018-05-22,3
20,2018-05-22,0
21,2018-05-22,4
22,2018-05-22,4
23,2018-05-22,3
0,2018-05-23,0
1,2018-05-23,3
2,2018-05-23,4
3,2018-05-23,1
4,2018-05-23,1
5,2018-05-23,1
6,2018-05-23,1
7,2018-05-23,3
8,2018-05-23,3
9,2018-05-23,1
10,2018-05-23,1
11,2018-05-23,4
12,2018-05-23,4
13,2018-05-23,4
14,2018-05-23,3
15,2018-05-23,0
16,2018-05-23,3
17,2018-05-23,1
18,2018-05-23,2
19,2018-05-23,4
20,2018-05-23,3
21,2018-05-23,4
22,2018-05-23,1
23,2018-05-23,0
0,2018-05-24,4
1,2018-05-24,3
2,2018-05-24,2
3,2018-05-24,1
4,2018-05-24,4
5,2018-05-24,1
6,2018-05-24,1
7,2018-05-24,3
8,2018-05-24,2
9,2018-05-24,1
10,2018-05-24,4
11,2018-05-24,3
12,2018-05-24,3
13,2018-05-24,4
14,2018-05-24,2
15,2018-05-24,0
16,2018-05-24,3
17,2018-05-24,1
18,2018-05-24,2
19,2018-05-24,3
20,2018-05-24,0
21,2018-05-24,4
22,2018-05-24,4
23,2018-05-24,4
0,2018-05-25,4
1,2018-05-25,3
2,2018-05-25,2
3,2018-05-25,1
4,2018-05-25,1
5,2018-05-25,1
6,2018-05-25,1
7,2018-05-25,4
8,2018-05-25,2
9,2018-05-25,1
10,2018-05-25,4
11,2018-05-25,3
12,2018-05-25,4
13,2018-05-25,4
14,2018-05-25,3
15,2018-05-25,0
16,2018-05-25,3
17,2018-05-25,1
18,2018-05-25,2
19,2018-05-25,0
20,2018-05-25,0
21,2018-05-25,4
22,2018-05-25,4
23,2018-05-25,4
0,2018-05-26,4
1,2018-05-26,4
2,2018-05-26,3
3,2018-05-26,1
4,2018-05-26,0
5,2018-05-26,1
6,2018-05-26,2
7,2018-05-26,3
8,2018-05-26,3
9,2018-05-26,0
10,2018-05-26,4
11,2018-05-26,4
12,2018-05-26,4
13,2018-05-26,0
14,2018-05-26,0
15,2018-05-26,2
16,2018-05-26,3
17,2018-05-26,1
18,2018-05-26,2
19,2018-05-26,0
20,2018-05-26,0
21,2018-05-26,3
22,2018-05-26,0
23,2018-05-26,4
0,2018-05-27,4
1,2018-05-27,4
2,2018-05-27,0
3,2018-05-27,1
4,2018-05-27,0
5,2018-05-27,4
6,2018-05-27,2
7,2018-05-27,0
8,2018-05-27,3
9,2018-05-27,4
10,2018-05-27,0
11,2018-05-27,3
12,2018-05-27,4
13,2018-05-27,0
14,2018-05-27,0
15,2018-05-27,2
16,2018-05-27,3
17,2018-05-27,0
18,2018-05-27,2
19,2018-05-27,0
20,2018-05-27,2
21,2018-05-27,0
22,2018-05-27,3
23,2018-05-27,0
0,2018-05-28,3
1,2018-05-28,3
2,2018-05-28,3
3,2018-05-28,1
4,2018-05-28,4
5,2018-05-28,4
6,2018-05-28,1
7,2018-05-28,3
8,2018-05-28,3
9,2018-05-28,1
10,2018-05-28,4
11,2018-05-28,3
12,2018-05-28,4
13,2018-05-28,4
14,2018-05-28,3
15,2018-05-28,0
16,2018-05-28,3
17,2018-05-28,1
18,2018-05-28,2
19,2018-05-28,3
20,2018-05-28,3
21,2018-05-28,3
22,2018-05-28,4
23,2018-05-28,4
0,2018-05-29,4
1,2018-05-29,3
2,2018-05-29,2
3,2018-05-29,1
4,2018-05-29,4
5,2018-05-29,4
6,2018-05-29,1
7,2018-05-29,4
8,2018-05-29,2
9,2018-05-29,1
10,2018-05-29,4
11,2018-05-29,3
12,2018-05-29,4
13,2018-05-29,4
14,2018-05-29,2
15,2018-05-29,0
16,2018-05-29,3
17,2018-05-29,1
18,2018-05-29,2
19,2018-05-29,3
20,2018-05-29,0
21,2018-05-29,3
22,2018-05-29,3
23,2018-05-29,3
0,2018-05-30,4
1,2018-05-30,3
2,2018-05-30,3
3,2018-05-30,1
4,2018-05-30,4
5,2018-05-30,4
6,2018-05-30,1
7,2018-05-30,3
8,2018-05-30,3
9,2018-05-30,1
10,2018-05-30,4
11,2018-05-30,3
12,2018-05-30,3
13,2018-05-30,4
14,2018-05-30,3
15,2018-05-30,0
16,2018-05-30,3
17,2018-05-30,1
18,2018-05-30,2
19,2018-05-30,3
20,2018-05-30,3
21,2018-05-30,3
22,2018-05-30,4
23,2018-05-30,4
0,2018-05-31,4
1,2018-05-31,4
2,2018-05-31,3
3,2018-05-31,1
4,2018-05-31,1
5,2018-05-31,1
6,2018-05-31,1
7,2018-05-31,3
8,2018-05-31,3
9,2018-05-31,1
10,2018-05-31,4
11,2018-05-31,3
12,2018-05-31,4
13,2018-05-31,4
14,2018-05-31,3
15,2018-05-31,0
16,2018-05-31,3
17,2018-05-31,1
18,2018-05-31,2
19,2018-05-31,3
20,2018-05-31,2
21,2018-05-31,0
22,2018-05-31,4
23,2018-05-31,3
0,2018-06-01,4
1,2018-06-01,3
2,2018-06-01,2
3,2018-06-01,1
4,2018-06-01,4
5,2018-06-01,4
6,2018-06-01,1
7,2018-06-01,0
8,2018-06-01,2
9,2018-06-01,1
10,2018-06-01,4
11,2018-06-01,3
12,2018-06-01,4
13,2018-06-01,4
14,2018-06-01,2
15,2018-06-01,0
16,2018-06-01,3
17,2018-06-01,1
18,2018-06-01,2
19,2018-06-01,0
20,2018-06-01,2
21,2018-06-01,4
22,2018-06-01,4
23,2018-06-01,4
0,2018-06-02,4
1,2018-06-02,4
2,2018-06-02,2
3,2018-06-02,1
4,2018-06-02,0
5,2018-06-02,1
6,2018-06-02,2
7,2018-06-02,3
8,2018-06-02,3
9,2018-06-02,0
10,2018-06-02,0
11,2018-06-02,0
12,2018-06-02,4
13,2018-06-02,0
14,2018-06-02,0
15,2018-06-02,2
16,2018-06-02,3
17,2018-06-02,1
18,2018-06-02,2
19,2018-06-02,0
20,2018-06-02,2
21,2018-06-02,0
22,2018-06-02,2
23,2018-06-02,4
0,2018-06-03,4
1,2018-06-03,4
2,2018-06-03,3
3,2018-06-03,1
4,2018-06-03,0
5,2018-06-03,4
6,2018-06-03,2
7,2018-06-03,4
8,2018-06-03,3
9,2018-06-03,4
10,2018-06-03,0
11,2018-06-03,3
12,2018-06-03,4
13,2018-06-03,0
14,2018-06-03,0
15,2018-06-03,2
16,2018-06-03,3
17,2018-06-03,0
18,2018-06-03,2
19,2018-06-03,0
20,2018-06-03,0
21,2018-06-03,0
22,2018-06-03,0
23,2018-06-03,4
0,2018-06-04,4
1,2018-06-04,3
2,2018-06-04,2
3,2018-06-04,1
4,2018-06-04,4
5,2018-06-04,4
6,2018-06-04,1
7,2018-06-04,3
8,2018-06-04,3
9,2018-06-04,1
10,2018-06-04,4
11,2018-06-04,3
12,2018-06-04,4
13,2018-06-04,4
14,2018-06-04,3
15,2018-06-04,0
16,2018-06-04,3
17,2018-06-04,1
18,2018-06-04,2
19,2018-06-04,3
20,2018-06-04,0
21,2018-06-04,4
22,2018-06-04,3
23,2018-06-04,4
0,2018-06-05,4
1,2018-06-05,3
2,2018-06-05,2
3,2018-06-05,1
4,2018-06-05,4
5,2018-06-05,1
6,2018-06-05,1
7,2018-06-05,4
8,2018-06-05,2
9,2018-06-05,1
10,2018-06-05,4
11,2018-06-05,3
12,2018-06-05,3
13,2018-06-05,4
14,2018-06-05,3
15,2018-06-05,0
16,2018-06-05,3
17,2018-06-05,1
18,2018-06-05,2
19,2018-06-05,3
20,2018-06-05,0
21,2018-06-05,4
22,2018-06-05,4
23,2018-06-05,0
0,2018-06-06,4
1,2018-06-06,3
2,2018-06-06,3
3,2018-06-06,1
4,2018-06-06,1
5,2018-06-06,1
6,2018-06-06,1
7,2018-06-06,0
8,2018-06-06,3
9,2018-06-06,1
10,2018-06-06,1
11,2018-06-06,3
12,2018-06-06,4
13,2018-06-06,4
14,2018-06-06,3
15,2018-06-06,0
16,2018-06-06,3
17,2018-06-06,1
18,2018-06-06,2
19,2018-06-06,3
20,2018-06-06,3
21,2018-06-06,3
22,2018-06-06,4
23,2018-06-06,0
0,2018-06-07,4
1,2018-06-07,3
2,2018-06-07,2
3,2018-06-07,1
4,2018-06-07,4
5,2018-06-07,1
6,2018-06-07,1
7,2018-06-07,3
8,2018-06-07,2
9,2018-06-07,1
10,2018-06-07,4
11,2018-06-07,3
12,2018-06-07,4
13,2018-06-07,4
14,2018-06-07,3
15,2018-06-07,0
16,2018-06-07,3
17,2018-06-07,1
18,2018-06-07,2
19,2018-06-07,3
20,2018-06-07,3
21,2018-06-07,3
22,2018-06-07,4
23,2018-06-07,3
0,2018-06-08,1
1,2018-06-08,3
2,2018-06-08,3
3,2018-06-08,1
4,2018-06-08,1
5,2018-06-08,1
6,2018-06-08,1
7,2018-06-08,4
8,2018-06-08,3
9,2018-06-08,1
10,2018-06-08,1
11,2018-06-08,3
12,2018-06-08,4
13,2018-06-08,4
14,2018-06-08,3
15,2018-06-08,0
16,2018-06-08,3
17,2018-06-08,1
18,2018-06-08,2
19,2018-06-08,3
20,2018-06-08,3
21,2018-06-08,3
22,2018-06-08,4
23,2018-06-08,4
0,2018-06-09,4
1,2018-06-09,4
2,2018-06-09,3
3,2018-06-09,1
4,2018-06-09,0
5,2018-06-09,1
6,2018-06-09,2
7,2018-06-09,3
8,2018-06-09,3
9,2018-06-09,1
10,2018-06-09,0
11,2018-06-09,0
12,2018-06-09,4
13,2018-06-09,0
14,2018-06-09,0
15,2018-06-09,2
16,2018-06-09,3
17,2018-06-09,1
18,2018-06-09,2
19,2018-06-09,0
20,2018-06-09,0
21,2018-06-09,0
22,2018-06-09,2
23,2018-06-09,0
0,2018-06-10,4
1,2018-06-10,4
2,2018-06-10,0
3,2018-06-10,1
4,2018-06-10,0
5,2018-06-10,1
6,2018-06-10,2
7,2018-06-10,0
8,2018-06-10,3
9,2018-06-10,0
10,2018-06-10,0
11,2018-06-10,0
12,2018-06-10,4
13,2018-06-10,0
14,2018-06-10,0
15,2018-06-10,2
16,2018-06-10,0
17,2018-06-10,0
18,2018-06-10,2
19,2018-06-10,0
20,2018-06-10,2
21,2018-06-10,0
22,2018-06-10,4
23,2018-06-10,4
0,2018-06-11,0
1,2018-06-11,4
2,2018-06-11,3
3,2018-06-11,1
4,2018-06-11,1
5,2018-06-11,1
6,2018-06-11,1
7,2018-06-11,4
8,2018-06-11,3
9,2018-06-11,1
10,2018-06-11,1
11,2018-06-11,4
12,2018-06-11,4
13,2018-06-11,1
14,2018-06-11,3
15,2018-06-11,0
16,2018-06-11,3
17,2018-06-11,1
18,2018-06-11,2
19,2018-06-11,3
20,2018-06-11,3
21,2018-06-11,4
22,2018-06-11,4
23,2018-06-11,4
0,2018-06-12,3
1,2018-06-12,3
2,2018-06-12,2
3,2018-06-12,1
4,2018-06-12,1
5,2018-06-12,1
6,2018-06-12,1
7,2018-06-12,3
8,2018-06-12,3
9,2018-06-12,1
10,2018-06-12,4
11,2018-06-12,3
12,2018-06-12,3
13,2018-06-12,4
14,2018-06-12,3
15,2018-06-12,0
16,2018-06-12,3
17,2018-06-12,1
18,2018-06-12,2
19,2018-06-12,3
20,2018-06-12,0
21,2018-06-12,0
22,2018-06-12,4
23,2018-06-12,0
0,2018-06-13,3
1,2018-06-13,3
2,2018-06-13,0
3,2018-06-13,1
4,2018-06-13,1
5,2018-06-13,1
6,2018-06-13,1
7,2018-06-13,4
8,2018-06-13,3
9,2018-06-13,1
10,2018-06-13,4
11,2018-06-13,4
12,2018-06-13,4
13,2018-06-13,4
14,2018-06-13,3
15,2018-06-13,0
16,2018-06-13,3
17,2018-06-13,1
18,2018-06-13,2
19,2018-06-13,3
20,2018-06-13,0
21,2018-06-13,4
22,2018-06-13,4
23,2018-06-13,0
0,2018-06-14,4
1,2018-06-14,3
2,2018-06-14,2
3,2018-06-14,1
4,2018-06-14,1
5,2018-06-14,1
6,2018-06-14,1
7,2018-06-14,3
8,2018-06-14,2
9,2018-06-14,1
10,2018-06-14,4
11,2018-06-14,3
12,2018-06-14,4
13,2018-06-14,4
14,2018-06-14,3
15,2018-06-14,0
16,2018-06-14,3
17,2018-06-14,1
18,2018-06-14,2
19,2018-06-14,3
20,2018-06-14,0
21,2018-06-14,4
22,2018-06-14,1
23,2018-06-14,0
0,2018-06-15,4
1,2018-06-15,3
2,2018-06-15,2
3,2018-06-15,1
4,2018-06-15,1
5,2018-06-15,1
6,2018-06-15,1
7,2018-06-15,4
8,2018-06-15,2
9,2018-06-15,1
10,2018-06-15,4
11,2018-06-15,3
12,2018-06-15,4
13,2018-06-15,4
14,2018-06-15,3
15,2018-06-15,0
16,2018-06-15,3
17,2018-06-15,1
18,2018-06-15,2
19,2018-06-15,0
20,2018-06-15,0
21,2018-06-15,0
22,2018-06-15,4
23,2018-06-15,0
0,2018-06-16,3
1,2018-06-16,4
2,2018-06-16,3
3,2018-06-16,1
4,2018-06-16,0
5,2018-06-16,1
6,2018-06-16,2
7,2018-06-16,0
8,2018-06-16,3
9,2018-06-16,4
10,2018-06-16,0
11,2018-06-16,4
12,2018-06-16,4
13,2018-06-16,0
14,2018-06-16,0
15,2018-06-16,2
16,2018-06-16,3
17,2018-06-16,1
18,2018-06-16,2
19,2018-06-16,0
20,2018-06-16,2
21,2018-06-16,0
22,2018-06-16,3
23,2018-06-16,4
0,2018-06-17,4
1,2018-06-17,4
2,2018-06-17,0
3,2018-06-17,1
4,2018-06-17,1
5,2018-06-17,1
6,2018-06-17,2
7,2018-06-17,4
8,2018-06-17,3
9,2018-06-17,4
10,2018-06-17,0
11,2018-06-17,0
12,2018-06-17,4
13,2018-06-17,0
14,2018-06-17,0
15,2018-06-17,2
16,2018-06-17,0
17,2018-06-17,0
18,2018-06-17,2
19,2018-06-17,0
20,2018-06-17,2
21,2018-06-17,4
22,2018-06-17,0
23,2018-06-17,4
0,2018-06-18,4
1,2018-06-18,3
2,2018-06-18,2
3,2018-06-18,1
4,2018-06-18,1
5,2018-06-18,1
6,2018-06-18,1
7,2018-06-18,3
8,2018-06-18,2
9,2018-06-18,1
10,2018-06-18,4
11,2018-06-18,3
12,2018-06-18,3
13,2018-06-18,4
14,2018-06-18,3
15,2018-06-18,0
16,2018-06-18,3
17,2018-06-18,1
18,2018-06-18,2
19,2018-06-18,3
20,2018-06-18,0
21,2018-06-18,4
22,2018-06-18,3
23,2018-06-18,4
0,2018-06-19,3
1,2018-06-19,3
2,2018-06-19,2
3,2018-06-19,1
4,2018-06-19,4
5,2018-06-19,1
6,2018-06-19,1
7,2018-06-19,0
8,2018-06-19,2
9,2018-06-19,1
10,2018-06-19,4
11,2018-06-19,3
12,2018-06-19,3
13,2018-06-19,4
14,2018-06-19,3
15,2018-06-19,0
16,2018-06-19,3
17,2018-06-19,1
18,2018-06-19,2
19,2018-06-19,0
20,2018-06-19,0
21,2018-06-19,4
22,2018-06-19,4
23,2018-06-19,4
0,2018-06-20,3
1,2018-06-20,3
2,2018-06-20,2
3,2018-06-20,1
4,2018-06-20,1
5,2018-06-20,1
6,2018-06-20,1
7,2018-06-20,4
8,2018-06-20,2
9,2018-06-20,1
10,2018-06-20,4
11,2018-06-20,3
12,2018-06-20,4
13,2018-06-20,4
14,2018-06-20,3
15,2018-06-20,0
16,2018-06-20,3
17,2018-06-20,1
18,2018-06-20,2
19,2018-06-20,3
